fecha,Chuvia,refacho_max,Temperatura_med
2016-10-20 00:00:00.0,0.0,37.20,15.20
2016-10-21 00:00:00.0,0.0,29.10,15.20
2016-10-22 00:00:00.0,22.2,42.40,14.60
2016-10-23 00:00:00.0,9.5,59.00,12.80
2016-10-24 00:00:00.0,0.0,27.60,13.70
2016-10-25 00:00:00.0,0.0,29.00,16.50
2016-10-26 00:00:00.0,0.0,24.60,18.40
2016-10-27 00:00:00.0,0.0,31.90,18.90
2016-10-28 00:00:00.0,0.0,25.70,19.60
2016-10-29 00:00:00.0,0.0,26.40,18.90
2016-10-30 00:00:00.0,0.0,20.30,17.50
2016-10-31 00:00:00.0,0.0,23.10,15.50
2016-11-01 00:00:00.0,0.0,24.40,15.60
2016-11-02 00:00:00.0,0.0,24.80,15.10
2016-11-03 00:00:00.0,0.0,28.80,15.40
2016-11-04 00:00:00.0,5.2,29.90,14.20
2016-11-05 00:00:00.0,2.9,42.40,10.50
2016-11-06 00:00:00.0,3.1,45.90,7.20
2016-11-07 00:00:00.0,3.4,27.60,6.50
2016-11-08 00:00:00.0,15.6,56.10,9.20
2016-11-09 00:00:00.0,1.8,41.30,10.50
2016-11-10 00:00:00.0,1.4,22.30,10.60
2016-11-11 00:00:00.0,0.5,14.40,11.60
2016-11-12 00:00:00.0,13.3,26.00,13.60
2016-11-13 00:00:00.0,0.0,44.20,12.40
2016-11-14 00:00:00.0,0.0,63.80,11.90
2016-11-15 00:00:00.0,0.0,29.40,11.30
2016-11-16 00:00:00.0,0.0,30.80,11.50
2016-11-17 00:00:00.0,1.1,39.60,11.90
2016-11-18 00:00:00.0,0.6,32.70,11.40
2016-11-19 00:00:00.0,12.4,66.10,10.30
2016-11-20 00:00:00.0,38.5,73.70,13.40
2016-11-21 00:00:00.0,13.7,62.40,8.30
2016-11-22 00:00:00.0,0.0,38.10,5.40
2016-11-23 00:00:00.0,0.0,44.10,6.60
2016-11-24 00:00:00.0,13.3,51.40,6.30
2016-11-25 00:00:00.0,0.0,40.10,7.80
2016-11-26 00:00:00.0,0.0,29.60,8.50
2016-11-27 00:00:00.0,0.0,26.90,9.80
2016-11-28 00:00:00.0,0.0,31.80,9.10
2016-11-29 00:00:00.0,0.0,26.50,9.10
2016-11-30 00:00:00.0,0.0,33.90,11.00
2016-12-01 00:00:00.0,0.0,24.30,11.90
2016-12-02 00:00:00.0,0.0,22.10,9.80
2016-12-03 00:00:00.0,0.8,52.00,11.90
2016-12-04 00:00:00.0,0.0,30.30,14.70
2016-12-05 00:00:00.0,0.0,25.40,13.20
2016-12-06 00:00:00.0,0.0,19.00,12.10
2016-12-07 00:00:00.0,0.0,27.00,13.10
2016-12-08 00:00:00.0,0.0,25.60,12.20
2016-12-09 00:00:00.0,0.0,52.20,12.60
2016-12-10 00:00:00.0,0.0,30.50,13.50
2016-12-11 00:00:00.0,0.0,24.30,13.60
2016-12-12 00:00:00.0,0.0,19.80,10.70
2016-12-13 00:00:00.0,0.0,46.70,10.10
2016-12-14 00:00:00.0,22.7,54.90,10.10
2016-12-15 00:00:00.0,14.8,53.10,7.60
2016-12-16 00:00:00.0,2.1,40.10,9.10
2016-12-17 00:00:00.0,0.0,27.40,9.60
2016-12-18 00:00:00.0,0.0,34.20,8.50
2016-12-19 00:00:00.0,0.0,49.50,6.40
2016-12-20 00:00:00.0,2.2,19.00,8.60
2016-12-21 00:00:00.0,0.6,12.80,8.60
2016-12-22 00:00:00.0,2.3,20.50,11.80
2016-12-23 00:00:00.0,0.7,18.10,11.70
2016-12-24 00:00:00.0,0.0,22.20,11.90
2016-12-25 00:00:00.0,0.0,25.00,9.60
2016-12-26 00:00:00.0,0.0,34.60,9.50
2016-12-27 00:00:00.0,0.0,24.80,7.20
2016-12-28 00:00:00.0,0.0,24.80,6.70
2016-12-29 00:00:00.0,0.0,28.70,7.90
2016-12-30 00:00:00.0,0.0,26.90,6.40
2016-12-31 00:00:00.0,0.0,24.00,5.70
2017-01-01 00:00:00.0,0.0,37.80,4.90
2017-01-02 00:00:00.0,8.1,53.20,9.60
2017-01-03 00:00:00.0,3.5,38.80,11.10
2017-01-04 00:00:00.0,1.4,17.40,12.50
2017-01-05 00:00:00.0,0.0,24.40,12.10
2017-01-06 00:00:00.0,0.0,26.90,8.80
2017-01-07 00:00:00.0,0.0,31.20,7.10
2017-01-08 00:00:00.0,0.0,26.60,6.50
2017-01-09 00:00:00.0,0.0,26.40,6.90
2017-01-10 00:00:00.0,0.7,35.90,9.50
2017-01-11 00:00:00.0,0.8,31.30,11.10
2017-01-12 00:00:00.0,1.9,36.60,9.40
2017-01-13 00:00:00.0,2.3,45.20,6.00
2017-01-14 00:00:00.0,1.3,32.40,5.00
2017-01-15 00:00:00.0,0.0,35.70,6.70
2017-01-16 00:00:00.0,0.0,40.50,8.10
2017-01-17 00:00:00.0,0.0,47.20,8.70
2017-01-18 00:00:00.0,0.0,62.20,4.50
2017-01-19 00:00:00.0,0.0,38.30,2.70
2017-01-20 00:00:00.0,0.0,28.90,3.90
2017-01-21 00:00:00.0,0.0,24.80,5.00
2017-01-22 00:00:00.0,0.0,30.30,4.40
2017-01-23 00:00:00.0,0.0,23.10,5.20
2017-01-24 00:00:00.0,0.0,28.00,5.10
2017-01-25 00:00:00.0,0.6,22.20,5.60
2017-01-26 00:00:00.0,6.2,59.40,9.90
2017-01-27 00:00:00.0,16.0,42.60,7.10
2017-01-28 00:00:00.0,8.7,41.00,8.10
2017-01-29 00:00:00.0,5.6,48.20,11.90
2017-01-30 00:00:00.0,6.0,69.00,12.10
2017-01-31 00:00:00.0,9.8,48.10,10.40
2017-02-01 00:00:00.0,13.3,77.70,10.50
2017-02-02 00:00:00.0,29.8,100.20,9.70
2017-02-03 00:00:00.0,55.1,122.20,10.50
2017-02-04 00:00:00.0,46.0,71.60,10.90
2017-02-05 00:00:00.0,2.7,84.70,8.30
2017-02-06 00:00:00.0,17.8,57.10,11.80
2017-02-07 00:00:00.0,0.9,38.90,8.60
2017-02-08 00:00:00.0,0.0,22.50,5.70
2017-02-09 00:00:00.0,4.5,59.10,7.60
2017-02-10 00:00:00.0,3.2,49.50,7.30
2017-02-11 00:00:00.0,0.0,57.90,7.90
2017-02-12 00:00:00.0,6.4,52.50,7.80
2017-02-13 00:00:00.0,9.0,38.60,9.40
2017-02-14 00:00:00.0,20.1,46.00,9.80
2017-02-15 00:00:00.0,2.4,28.10,12.90
2017-02-16 00:00:00.0,0.0,21.50,12.70
2017-02-17 00:00:00.0,0.0,26.80,10.80
2017-02-18 00:00:00.0,5.3,32.80,9.60
2017-02-19 00:00:00.0,0.0,40.30,10.20
2017-02-20 00:00:00.0,0.0,46.00,10.90
2017-02-21 00:00:00.0,0.0,36.30,12.50
2017-02-22 00:00:00.0,0.0,28.00,12.70
2017-02-23 00:00:00.0,0.0,38.80,10.60
2017-02-24 00:00:00.0,0.0,52.50,10.20
2017-02-25 00:00:00.0,0.0,35.50,9.30
2017-02-26 00:00:00.0,0.0,36.00,10.10
2017-02-27 00:00:00.0,4.4,72.50,10.20
2017-02-28 00:00:00.0,5.8,49.80,10.10
2017-03-01 00:00:00.0,9.6,47.70,10.60
2017-03-02 00:00:00.0,15.0,44.90,11.30
2017-03-03 00:00:00.0,25.4,58.20,6.70
2017-03-04 00:00:00.0,2.8,42.60,7.50
2017-03-05 00:00:00.0,6.6,55.50,12.10
2017-03-06 00:00:00.0,3.8,41.60,13.10
2017-03-07 00:00:00.0,0.5,25.10,12.40
2017-03-08 00:00:00.0,0.0,29.70,12.80
2017-03-09 00:00:00.0,0.0,30.00,14.00
2017-03-10 00:00:00.0,0.0,43.00,16.00
2017-03-11 00:00:00.0,1.2,48.20,11.90
2017-03-12 00:00:00.0,6.7,64.60,9.60
2017-03-13 00:00:00.0,0.3,53.60,9.90
2017-03-14 00:00:00.0,0.0,48.10,12.40
2017-03-15 00:00:00.0,0.0,41.60,14.90
2017-03-16 00:00:00.0,0.0,30.30,14.50
2017-03-17 00:00:00.0,0.0,39.50,12.80
2017-03-18 00:00:00.0,0.0,38.80,11.40
2017-03-19 00:00:00.0,0.0,39.70,10.70
2017-03-20 00:00:00.0,0.0,24.70,10.20
2017-03-21 00:00:00.0,15.2,52.90,9.70
2017-03-22 00:00:00.0,14.7,57.40,4.80
2017-03-23 00:00:00.0,20.6,44.50,4.30
2017-03-24 00:00:00.0,1.9,45.10,6.70
2017-03-25 00:00:00.0,0.0,34.90,7.70
2017-03-26 00:00:00.0,11.7,46.80,8.60
2017-03-27 00:00:00.0,4.8,60.60,10.40
2017-03-28 00:00:00.0,0.6,59.80,12.90
2017-03-29 00:00:00.0,0.0,54.00,14.60
2017-03-30 00:00:00.0,12.2,73.70,13.00
2017-03-31 00:00:00.0,17.9,69.10,10.80
2017-04-01 00:00:00.0,0.4,35.20,10.60
2017-04-02 00:00:00.0,0.0,37.80,11.60
2017-04-03 00:00:00.0,0.0,32.60,12.60
2017-04-04 00:00:00.0,0.0,58.40,12.40
2017-04-05 00:00:00.0,0.0,56.90,13.00
2017-04-06 00:00:00.0,0.0,37.00,15.00
2017-04-07 00:00:00.0,0.0,31.00,16.90
2017-04-08 00:00:00.0,0.0,36.30,15.10
2017-04-09 00:00:00.0,0.0,28.10,17.40
2017-04-10 00:00:00.0,0.0,36.90,19.60
2017-04-11 00:00:00.0,0.0,38.80,16.70
2017-04-12 00:00:00.0,0.0,32.30,15.60
2017-04-13 00:00:00.0,0.0,31.40,13.10
2017-04-14 00:00:00.0,0.0,26.10,13.40
2017-04-15 00:00:00.0,0.0,47.00,12.10
2017-04-16 00:00:00.0,0.0,34.40,16.40
2017-04-17 00:00:00.0,0.0,28.30,16.20
2017-04-18 00:00:00.0,0.0,33.30,15.00
2017-04-19 00:00:00.0,0.0,60.60,14.10
2017-04-20 00:00:00.0,0.0,47.20,15.20
2017-04-21 00:00:00.0,0.0,33.60,17.90
2017-04-22 00:00:00.0,0.0,30.20,17.40
2017-04-23 00:00:00.0,0.0,27.20,17.50
2017-04-24 00:00:00.0,0.0,26.20,15.60
2017-04-25 00:00:00.0,1.2,45.40,11.30
2017-04-26 00:00:00.0,0.0,65.30,8.50
2017-04-27 00:00:00.0,0.0,60.10,8.60
2017-04-28 00:00:00.0,0.0,34.50,10.90
2017-04-29 00:00:00.0,3.0,55.70,10.30
2017-04-30 00:00:00.0,23.0,70.00,8.90
2017-05-01 00:00:00.0,0.0,38.90,9.40
2017-05-02 00:00:00.0,0.0,34.60,13.80
2017-05-03 00:00:00.0,0.0,30.30,18.40
2017-05-04 00:00:00.0,0.0,39.00,18.10
2017-05-05 00:00:00.0,18.6,77.70,12.80
2017-05-06 00:00:00.0,0.7,51.40,14.20
2017-05-07 00:00:00.0,0.0,39.60,17.60
2017-05-08 00:00:00.0,0.0,26.50,20.00
2017-05-09 00:00:00.0,0.9,38.40,16.50
2017-05-10 00:00:00.0,26.0,43.10,14.40
2017-05-11 00:00:00.0,56.1,66.00,13.00
2017-05-12 00:00:00.0,28.0,46.20,13.40
2017-05-13 00:00:00.0,43.8,73.00,13.20
2017-05-14 00:00:00.0,5.5,47.50,15.60
2017-05-15 00:00:00.0,0.0,37.20,17.40
2017-05-16 00:00:00.0,0.0,29.70,19.70
2017-05-17 00:00:00.0,1.5,33.00,14.50
2017-05-18 00:00:00.0,0.0,44.00,11.50
2017-05-19 00:00:00.0,0.0,29.70,12.50
2017-05-20 00:00:00.0,0.0,39.20,14.80
2017-05-21 00:00:00.0,0.0,33.40,19.70
2017-05-22 00:00:00.0,0.3,40.40,16.20
2017-05-23 00:00:00.0,0.0,38.70,20.50
2017-05-24 00:00:00.0,0.0,32.30,24.20
2017-05-25 00:00:00.0,3.1,36.80,20.50
2017-05-26 00:00:00.0,16.0,48.10,17.00
2017-05-27 00:00:00.0,0.0,29.40,16.70
2017-05-28 00:00:00.0,8.1,34.20,16.80
2017-05-29 00:00:00.0,3.6,30.90,17.20
2017-05-30 00:00:00.0,0.0,36.40,17.50
2017-05-31 00:00:00.0,0.0,24.90,17.80
2017-06-01 00:00:00.0,0.0,30.60,17.20
2017-06-02 00:00:00.0,0.0,44.60,16.00
2017-06-03 00:00:00.0,0.0,36.50,14.50
2017-06-04 00:00:00.0,0.0,39.20,14.90
2017-06-05 00:00:00.0,6.2,51.20,13.70
2017-06-06 00:00:00.0,0.0,32.10,14.90
2017-06-07 00:00:00.0,0.0,24.80,17.80
2017-06-08 00:00:00.0,0.0,24.30,17.50
2017-06-09 00:00:00.0,0.4,36.50,17.90
2017-06-10 00:00:00.0,0.0,27.90,19.20
2017-06-11 00:00:00.0,0.0,50.70,17.80
2017-06-12 00:00:00.0,0.0,41.60,20.00
2017-06-13 00:00:00.0,2.0,42.70,18.80
2017-06-14 00:00:00.0,0.0,39.40,18.00
2017-06-15 00:00:00.0,0.0,45.30,18.10
2017-06-16 00:00:00.0,0.0,40.50,22.10
2017-06-17 00:00:00.0,0.0,28.00,25.50
2017-06-18 00:00:00.0,0.0,21.90,26.30
2017-06-19 00:00:00.0,0.0,31.90,25.40
2017-06-20 00:00:00.0,0.0,24.10,27.00
2017-06-21 00:00:00.0,0.0,26.80,23.30
2017-06-22 00:00:00.0,0.0,28.80,19.50
2017-06-23 00:00:00.0,0.0,32.20,18.60
2017-06-24 00:00:00.0,0.0,31.80,17.70
2017-06-25 00:00:00.0,0.0,32.00,19.60
2017-06-26 00:00:00.0,0.0,30.80,18.30
2017-06-27 00:00:00.0,5.2,48.10,17.00
2017-06-28 00:00:00.0,15.5,58.00,15.20
2017-06-29 00:00:00.0,6.6,57.50,13.50
2017-06-30 00:00:00.0,2.7,42.60,13.90
2017-07-01 00:00:00.0,0.0,40.30,14.60
2017-07-02 00:00:00.0,0.0,48.10,19.20
2017-07-03 00:00:00.0,0.0,36.20,24.30
2017-07-04 00:00:00.0,0.0,41.10,23.50
2017-07-05 00:00:00.0,0.0,31.00,18.10
2017-07-06 00:00:00.0,0.0,31.90,19.60
2017-07-07 00:00:00.0,0.0,40.50,19.30
2017-07-08 00:00:00.0,0.0,36.30,19.20
2017-07-09 00:00:00.0,2.3,33.20,18.00
2017-07-10 00:00:00.0,0.0,32.50,17.10
2017-07-11 00:00:00.0,0.0,33.20,18.00
2017-07-12 00:00:00.0,0.0,37.90,20.90
2017-07-13 00:00:00.0,0.0,52.80,18.40
2017-07-14 00:00:00.0,0.0,52.70,20.40
2017-07-15 00:00:00.0,0.0,47.70,21.50
2017-07-16 00:00:00.0,0.0,40.10,23.40
2017-07-17 00:00:00.0,0.0,24.80,21.80
2017-07-18 00:00:00.0,0.0,46.10,17.40
2017-07-19 00:00:00.0,1.9,37.10,17.90
2017-07-20 00:00:00.0,0.0,34.20,16.30
2017-07-21 00:00:00.0,0.3,36.80,16.50
2017-07-22 00:00:00.0,1.4,28.60,17.90
2017-07-23 00:00:00.0,0.0,22.30,17.60
2017-07-24 00:00:00.0,0.0,39.60,18.00
2017-07-25 00:00:00.0,0.0,42.60,18.50
2017-07-26 00:00:00.0,0.0,28.80,20.80
2017-07-27 00:00:00.0,0.0,27.30,18.90
2017-07-28 00:00:00.0,1.9,25.80,19.80
2017-07-29 00:00:00.0,1.0,55.20,19.00
2017-07-30 00:00:00.0,0.0,33.70,17.70
2017-07-31 00:00:00.0,0.0,31.80,17.60
2017-08-01 00:00:00.0,0.0,31.20,18.00
2017-08-02 00:00:00.0,0.0,36.10,18.40
2017-08-03 00:00:00.0,0.3,32.60,21.20
2017-08-04 00:00:00.0,1.0,38.10,19.60
2017-08-05 00:00:00.0,0.0,54.00,17.80
2017-08-06 00:00:00.0,0.0,55.30,18.80
2017-08-07 00:00:00.0,0.0,54.40,16.20
2017-08-08 00:00:00.0,0.0,34.60,16.10
2017-08-09 00:00:00.0,0.0,50.40,15.70
2017-08-10 00:00:00.0,0.0,50.40,16.80
2017-08-11 00:00:00.0,0.0,40.90,18.40
2017-08-12 00:00:00.0,0.0,50.40,18.90
2017-08-13 00:00:00.0,0.0,36.40,22.50
2017-08-14 00:00:00.0,0.0,30.50,20.40
2017-08-15 00:00:00.0,0.0,25.20,19.40
2017-08-16 00:00:00.0,0.0,29.50,19.90
2017-08-17 00:00:00.0,0.0,27.10,22.30
2017-08-18 00:00:00.0,0.3,51.70,20.60
2017-08-19 00:00:00.0,0.0,47.70,19.30
2017-08-20 00:00:00.0,0.0,39.50,23.90
2017-08-21 00:00:00.0,0.0,37.90,25.10
2017-08-22 00:00:00.0,0.0,29.40,21.50
2017-08-23 00:00:00.0,0.0,42.00,19.50
2017-08-24 00:00:00.0,0.0,25.80,19.90
2017-08-25 00:00:00.0,0.0,25.20,19.00
2017-08-26 00:00:00.0,0.8,30.40,20.20
2017-08-27 00:00:00.0,0.0,34.20,19.20
2017-08-28 00:00:00.0,18.5,45.80,19.10
2017-08-29 00:00:00.0,4.0,46.90,19.20
2017-08-30 00:00:00.0,0.0,39.40,17.30
2017-08-31 00:00:00.0,0.0,52.80,16.20
2017-09-01 00:00:00.0,0.0,47.90,16.00
2017-09-02 00:00:00.0,0.0,36.20,18.60
2017-09-03 00:00:00.0,1.5,37.20,17.60
2017-09-04 00:00:00.0,0.6,16.80,18.60
2017-09-05 00:00:00.0,0.0,41.00,19.10
2017-09-06 00:00:00.0,0.0,46.80,18.00
2017-09-07 00:00:00.0,0.0,39.80,16.40
2017-09-08 00:00:00.0,0.0,36.50,16.70
2017-09-09 00:00:00.0,2.3,45.50,15.50
2017-09-10 00:00:00.0,0.3,26.80,14.90
2017-09-11 00:00:00.0,3.3,34.30,17.50
2017-09-12 00:00:00.0,4.7,28.90,16.80
2017-09-13 00:00:00.0,0.5,25.70,18.10
2017-09-14 00:00:00.0,2.1,47.20,15.30
2017-09-15 00:00:00.0,0.0,42.50,12.90
2017-09-16 00:00:00.0,0.0,29.20,12.30
2017-09-17 00:00:00.0,6.8,32.00,13.40
2017-09-18 00:00:00.0,2.3,25.70,15.60
2017-09-19 00:00:00.0,0.0,29.60,15.40
2017-09-20 00:00:00.0,0.0,26.00,16.50
2017-09-21 00:00:00.0,6.1,44.70,14.60
2017-09-22 00:00:00.0,0.0,34.30,16.00
2017-09-23 00:00:00.0,0.0,35.60,14.70
2017-09-24 00:00:00.0,0.6,29.10,14.10
2017-09-25 00:00:00.0,0.0,27.40,16.80
2017-09-26 00:00:00.0,0.0,25.00,16.20
2017-09-27 00:00:00.0,0.0,32.90,17.50
2017-09-28 00:00:00.0,0.0,40.50,18.20
2017-09-29 00:00:00.0,2.8,34.60,16.20
2017-09-30 00:00:00.0,0.0,23.40,15.70
2017-10-01 00:00:00.0,0.4,26.70,18.40
2017-10-02 00:00:00.0,0.0,43.30,20.10
2017-10-03 00:00:00.0,0.0,38.00,18.80
2017-10-04 00:00:00.0,0.0,30.60,19.40
2017-10-05 00:00:00.0,0.0,37.20,18.70
2017-10-06 00:00:00.0,0.0,45.00,18.60
2017-10-07 00:00:00.0,0.0,39.30,19.30
2017-10-08 00:00:00.0,0.0,33.40,19.00
2017-10-09 00:00:00.0,0.0,32.80,17.90
2017-10-10 00:00:00.0,0.0,28.30,17.70
2017-10-11 00:00:00.0,0.0,26.10,15.50
2017-10-12 00:00:00.0,0.0,25.40,16.80
2017-10-13 00:00:00.0,0.0,31.20,15.70
2017-10-14 00:00:00.0,0.0,26.40,17.60
2017-10-15 00:00:00.0,0.0,80.30,22.90
2017-10-16 00:00:00.0,11.6,68.00,15.10
2017-10-17 00:00:00.0,22.3,40.80,13.70
2017-10-18 00:00:00.0,3.4,30.90,13.20
2017-10-19 00:00:00.0,4.4,36.20,13.40
2017-10-20 00:00:00.0,10.1,69.00,16.20
2017-10-21 00:00:00.0,0.0,32.70,12.90
2017-10-22 00:00:00.0,0.0,28.30,11.00
2017-10-23 00:00:00.0,0.0,31.00,12.70
2017-10-24 00:00:00.0,0.0,26.00,15.70
2017-10-25 00:00:00.0,0.0,27.10,15.80
2017-10-26 00:00:00.0,0.0,35.90,17.80
2017-10-27 00:00:00.0,0.0,29.60,18.50
2017-10-28 00:00:00.0,0.0,37.30,17.20
2017-10-29 00:00:00.0,0.0,46.00,14.80
2017-10-30 00:00:00.0,0.0,62.00,14.30
2017-10-31 00:00:00.0,0.0,33.20,13.30
2017-11-01 00:00:00.0,0.0,37.20,14.30
2017-11-02 00:00:00.0,24.0,37.30,14.90
2017-11-03 00:00:00.0,17.3,31.10,13.20
2017-11-04 00:00:00.0,0.5,55.20,12.70
2017-11-05 00:00:00.0,0.0,44.20,10.10
2017-11-06 00:00:00.0,0.0,32.20,9.90
2017-11-07 00:00:00.0,0.0,43.10,8.30
2017-11-08 00:00:00.0,0.5,40.30,8.60
2017-11-09 00:00:00.0,4.0,34.50,9.30
2017-11-10 00:00:00.0,2.7,33.40,12.00
2017-11-11 00:00:00.0,0.0,24.90,12.40
2017-11-12 00:00:00.0,2.8,16.50,12.10
2017-11-13 00:00:00.0,0.0,50.40,10.70
2017-11-14 00:00:00.0,0.0,33.80,9.50
2017-11-15 00:00:00.0,0.0,18.90,10.00
2017-11-16 00:00:00.0,0.0,30.20,9.20
2017-11-17 00:00:00.0,0.0,31.90,10.50
2017-11-18 00:00:00.0,0.0,36.80,11.50
2017-11-19 00:00:00.0,0.0,26.30,11.00
2017-11-20 00:00:00.0,0.0,28.40,10.00
2017-11-21 00:00:00.0,0.0,34.90,11.10
2017-11-22 00:00:00.0,23.0,87.30,14.70
2017-11-23 00:00:00.0,0.8,44.80,14.50
2017-11-24 00:00:00.0,23.4,30.80,12.10
2017-11-25 00:00:00.0,0.0,51.00,8.90
2017-11-26 00:00:00.0,0.0,34.70,7.50
2017-11-27 00:00:00.0,0.0,26.20,6.60
2017-11-28 00:00:00.0,0.0,28.00,5.90
2017-11-29 00:00:00.0,1.7,49.80,5.70
2017-11-30 00:00:00.0,0.0,27.50,4.80
2017-12-01 00:00:00.0,2.9,45.00,5.40
2017-12-02 00:00:00.0,0.0,36.80,4.90
2017-12-03 00:00:00.0,0.0,29.10,6.60
2017-12-04 00:00:00.0,0.0,27.50,6.50
2017-12-05 00:00:00.0,0.0,24.10,5.70
2017-12-06 00:00:00.0,0.0,23.50,5.90
2017-12-07 00:00:00.0,15.8,33.30,10.00
2017-12-08 00:00:00.0,13.1,27.10,11.70
2017-12-09 00:00:00.0,4.4,36.00,12.00
2017-12-10 00:00:00.0,96.8,104.20,12.60
2017-12-11 00:00:00.0,16.6,53.10,6.50
2017-12-12 00:00:00.0,2.0,28.20,6.30
2017-12-13 00:00:00.0,3.3,50.80,11.20
2017-12-14 00:00:00.0,2.5,32.10,11.50
2017-12-15 00:00:00.0,2.7,41.00,8.20
2017-12-16 00:00:00.0,0.4,31.40,5.50
2017-12-17 00:00:00.0,0.0,26.30,4.70
2017-12-18 00:00:00.0,0.0,22.20,6.20
2017-12-19 00:00:00.0,0.3,37.20,11.40
2017-12-20 00:00:00.0,0.0,29.50,7.80
2017-12-21 00:00:00.0,0.0,25.90,8.80
2017-12-22 00:00:00.0,0.0,31.20,8.70
2017-12-23 00:00:00.0,0.0,31.50,8.60
2017-12-24 00:00:00.0,0.0,22.60,7.80
2017-12-25 00:00:00.0,10.2,66.60,8.80
2017-12-26 00:00:00.0,30.6,83.70,8.40
2017-12-27 00:00:00.0,9.3,44.10,8.60
2017-12-28 00:00:00.0,5.5,33.60,11.00
2017-12-29 00:00:00.0,6.1,50.90,13.40
2017-12-30 00:00:00.0,1.8,65.00,13.50
2017-12-31 00:00:00.0,19.6,85.60,11.30
2018-01-01 00:00:00.0,10.0,61.10,11.70
2018-01-02 00:00:00.0,10.7,46.50,13.80
2018-01-03 00:00:00.0,5.3,39.70,14.00
2018-01-04 00:00:00.0,6.2,78.60,13.20
2018-01-05 00:00:00.0,19.8,74.20,8.20
2018-01-06 00:00:00.0,1.4,29.20,3.50
2018-01-07 00:00:00.0,2.0,51.10,6.40
2018-01-08 00:00:00.0,0.0,27.00,8.60
2018-01-09 00:00:00.0,8.7,59.10,8.70
2018-01-10 00:00:00.0,12.9,78.20,8.40
2018-01-11 00:00:00.0,4.3,40.40,6.60
2018-01-12 00:00:00.0,2.0,46.90,6.80
2018-01-13 00:00:00.0,16.4,41.40,7.30
2018-01-14 00:00:00.0,0.0,14.70,5.20
2018-01-15 00:00:00.0,0.3,44.20,5.70
2018-01-16 00:00:00.0,1.5,43.20,11.30
2018-01-17 00:00:00.0,0.0,31.60,8.90
2018-01-18 00:00:00.0,0.0,16.50,6.40
2018-01-19 00:00:00.0,0.3,32.50,9.60
2018-01-20 00:00:00.0,0.5,40.70,8.90
2018-01-21 00:00:00.0,2.7,30.60,11.70
2018-01-22 00:00:00.0,2.4,28.40,11.30
2018-01-23 00:00:00.0,0.0,25.70,11.90
2018-01-24 00:00:00.0,16.8,49.30,10.60
2018-01-25 00:00:00.0,14.1,42.30,7.70
2018-01-26 00:00:00.0,6.0,47.60,6.40
2018-01-27 00:00:00.0,0.8,26.20,7.50
2018-01-28 00:00:00.0,0.0,31.80,11.10
2018-01-29 00:00:00.0,0.0,26.70,9.50
2018-01-30 00:00:00.0,0.0,31.60,8.90
2018-01-31 00:00:00.0,0.5,30.40,7.00
2018-02-01 00:00:00.0,6.8,60.10,6.80
2018-02-02 00:00:00.0,5.5,52.90,4.80
2018-02-03 00:00:00.0,9.0,64.00,5.80
2018-02-04 00:00:00.0,5.8,51.00,4.80
2018-02-05 00:00:00.0,0.0,73.20,4.80
2018-02-06 00:00:00.0,1.1,39.00,4.50
2018-02-07 00:00:00.0,2.3,56.10,3.50
2018-02-08 00:00:00.0,3.4,22.50,3.90
2018-02-09 00:00:00.0,4.3,49.50,6.50
2018-02-10 00:00:00.0,1.3,24.90,6.70
2018-02-11 00:00:00.0,9.4,41.70,8.60
2018-02-12 00:00:00.0,1.2,37.60,4.10
2018-02-13 00:00:00.0,31.7,56.10,8.80
2018-02-14 00:00:00.0,14.8,63.90,11.90
2018-02-15 00:00:00.0,10.4,51.00,12.70
2018-02-16 00:00:00.0,52.6,47.10,11.20
2018-02-17 00:00:00.0,0.0,36.50,7.80
2018-02-18 00:00:00.0,0.0,39.70,8.40
2018-02-19 00:00:00.0,0.0,34.70,9.70
2018-02-20 00:00:00.0,0.0,52.30,10.20
2018-02-21 00:00:00.0,0.0,60.30,8.60
2018-02-22 00:00:00.0,0.0,34.60,7.10
2018-02-23 00:00:00.0,0.0,27.30,7.10
2018-02-24 00:00:00.0,0.0,22.80,6.80
2018-02-25 00:00:00.0,0.0,25.10,8.30
2018-02-26 00:00:00.0,0.0,38.40,8.70
2018-02-27 00:00:00.0,0.0,47.90,4.50
2018-02-28 00:00:00.0,9.4,44.00,3.30
2018-03-01 00:00:00.0,39.0,63.00,7.90
2018-03-02 00:00:00.0,22.0,49.80,6.00
2018-03-03 00:00:00.0,19.0,74.00,8.40
2018-03-04 00:00:00.0,6.8,66.00,8.50
2018-03-05 00:00:00.0,30.6,45.70,7.90
2018-03-06 00:00:00.0,9.0,55.20,6.70
2018-03-07 00:00:00.0,5.0,36.00,7.10
2018-03-08 00:00:00.0,8.2,59.00,9.90
2018-03-09 00:00:00.0,24.0,92.20,13.90
2018-03-10 00:00:00.0,28.0,95.40,10.30
2018-03-11 00:00:00.0,30.6,94.10,9.30
2018-03-12 00:00:00.0,9.1,48.20,8.80
2018-03-13 00:00:00.0,0.0,54.10,10.60
2018-03-14 00:00:00.0,37.9,99.00,10.80
2018-03-15 00:00:00.0,24.7,56.20,7.80
2018-03-16 00:00:00.0,6.9,53.50,7.10
2018-03-17 00:00:00.0,2.4,35.90,7.00
2018-03-18 00:00:00.0,5.5,52.70,6.80
2018-03-19 00:00:00.0,5.9,58.90,6.60
2018-03-20 00:00:00.0,1.5,51.60,6.60
